7.308375394719626716e-02
1.179527771712482394e-04
1.539009951510737968e-04
-1.234522320800237119e-03
-3.309752049915749492e-03
-6.443987884434032067e-03
-8.162871171801621903e-03
-6.175640788021725600e-03
-1.078298158191965533e-02
-1.549702005120925626e-03
