2.165646650540156704e-02
2.386850438876811364e-02
2.309620841435064409e-02
1.672763073399274533e-02
1.456520105163286970e-02
1.088888029507831950e-02
8.838603202040990273e-03
6.995356623594138450e-03
9.005878915031248835e-03
4.452001003807947582e-03
